StudyHours	AttendanceRate	AssignmentsCompleted	OnlineActivity	SleepHours	SocialActivity	MidtermScore	FinalScore	Cluster
30.6	94.3	75.9	5.1	6.6	3.3	57.1	100.0	0
27.0	100.0	58.4	2.1	8.9	0.0	53.1	89.1	2
11.2	74.2	61.8	3.8	7.4	1.9	37.4	56.3	1
25.0	77.9	94.8	5.3	7.7	4.2	57.4	81.0	2
8.9	88.4	96.8	8.2	7.8	1.6	44.7	67.4	1
25.0	72.3	82.5	1.3	5.7	4.0	61.6	92.2	2
18.6	83.8	94.5	5.9	6.3	1.9	57.7	76.9	3
46.0	83.9	100.0	5.8	8.7	5.9	84.1	100.0	0
23.6	81.8	97.9	4.9	8.4	0.3	61.0	75.2	2
35.4	88.8	93.8	3.7	6.6	1.0	66.4	95.7	0
12.4	74.9	67.9	6.0	5.4	2.7	35.8	57.5	1
20.8	76.2	94.4	6.0	9.0	0.6	66.6	81.9	2
25.8	89.4	86.9	1.7	8.3	1.4	65.7	98.9	0
21.6	84.8	98.9	3.5	5.6	2.8	55.5	100.0	3
23.3	90.0	85.4	5.3	9.2	2.4	42.6	97.3	3
39.8	93.3	64.0	7.3	6.4	0.0	64.9	95.9	0
28.0	75.5	75.6	5.6	6.2	2.7	45.0	92.1	2
28.8	77.2	83.2	6.0	7.4	1.5	54.6	100.0	2
29.3	78.1	84.2	5.2	5.3	1.9	60.5	90.4	2
29.9	100.0	83.7	7.8	7.3	0.1	65.2	85.4	0
24.3	90.1	94.4	8.2	5.3	3.5	47.9	83.6	3
22.4	89.6	93.0	7.5	5.3	3.3	45.1	85.7	3
26.3	88.7	79.1	0.5	5.4	0.8	55.8	89.6	2
34.3	71.8	67.3	6.0	5.4	2.8	65.7	91.4	0
34.0	100.0	85.8	5.5	7.9	5.0	59.6	99.1	0
23.1	89.8	100.0	8.5	7.9	2.7	52.4	92.8	3
31.1	92.2	84.8	6.6	6.8	0.0	63.6	100.0	0
23.4	67.3	75.6	7.4	6.2	1.6	46.5	85.9	2
25.3	92.8	88.0	4.8	8.7	2.7	42.8	90.7	3
21.2	81.4	88.9	8.3	7.8	5.7	55.5	76.7	3
23.5	71.8	88.8	9.1	5.6	0.7	40.3	80.1	1
35.7	75.5	100.0	1.9	7.4	2.3	65.6	100.0	0
25.7	72.4	85.8	2.8	7.4	0.9	53.5	82.4	2
26.1	72.2	99.9	7.9	7.9	3.8	53.7	86.1	2
13.4	85.6	83.5	5.6	10.0	2.0	39.6	53.6	1
22.5	81.1	100.0	8.6	6.0	0.0	51.6	76.2	3
25.0	88.3	98.1	6.6	7.7	1.9	49.0	79.7	3
18.4	100.0	93.8	7.7	8.8	2.3	75.1	81.4	3
21.6	62.6	100.0	6.8	7.2	2.8	58.3	88.6	2
26.0	96.9	67.3	4.3	4.8	2.3	60.8	100.0	3
17.4	84.1	83.7	8.5	8.0	2.6	50.7	79.5	1
21.8	100.0	76.0	1.3	7.4	2.5	55.1	99.0	3
25.6	89.5	100.0	6.5	7.2	1.9	56.2	86.4	3
34.5	66.6	98.8	2.8	7.3	3.4	62.7	86.6	2
27.1	86.1	100.0	3.4	8.2	3.8	68.5	98.1	0
19.7	88.0	68.6	8.5	7.7	2.4	44.5	62.6	1
28.2	95.8	96.5	3.3	7.5	1.8	47.3	92.9	3
38.7	100.0	59.5	3.1	6.3	0.9	62.8	89.7	0
32.3	94.1	56.1	7.5	8.2	3.0	64.3	91.6	0
29.4	89.4	74.0	3.2	6.3	1.0	58.2	94.9	0
30.8	91.8	100.0	8.5	8.2	2.7	73.4	89.8	0
36.5	83.3	65.1	7.6	6.5	2.7	75.5	100.0	0
33.6	70.4	79.7	4.1	7.7	4.1	57.3	79.3	2
25.0	85.4	97.8	8.5	9.1	4.6	71.5	100.0	0
33.5	88.7	92.7	1.2	7.8	0.0	66.6	100.0	0
16.3	73.0	100.0	7.2	8.7	2.2	42.7	66.3	1
13.0	98.3	80.1	2.9	6.6	0.0	48.6	90.8	3
26.3	95.1	73.4	4.7	7.1	4.2	57.5	87.3	3
25.5	71.3	63.6	4.9	6.6	2.5	49.3	67.8	2
20.6	98.7	74.5	9.2	5.0	4.2	50.5	69.8	3
31.6	81.9	63.4	4.7	8.3	2.9	64.4	93.1	0
10.1	77.2	53.1	5.8	7.7	0.5	41.2	63.2	1
20.7	95.8	100.0	4.9	7.6	1.0	52.8	100.0	3
11.9	100.0	100.0	3.4	5.6	3.4	47.7	66.1	1
37.0	76.5	67.4	6.8	5.3	2.6	71.1	100.0	0
14.1	67.7	73.6	5.9	8.5	2.8	39.5	61.6	1
20.3	82.2	68.4	7.9	6.9	2.0	54.3	73.3	1
32.3	92.9	70.4	5.4	7.3	4.2	51.8	92.5	0
30.2	75.7	93.1	5.5	5.2	2.7	55.1	78.0	2
16.1	71.7	88.5	7.9	8.8	2.6	38.0	60.1	1
30.5	87.3	93.1	6.0	7.8	2.9	73.1	89.2	0
27.3	70.4	100.0	2.4	6.3	1.9	57.0	91.8	2
28.2	81.6	64.9	4.3	5.4	3.2	45.4	82.3	2
23.9	89.9	72.1	6.2	6.6	3.7	46.3	80.8	3
18.1	71.2	81.8	4.4	8.2	3.8	55.7	74.2	2
19.0	98.0	100.0	3.6	8.4	2.2	56.6	78.7	3
18.4	83.2	91.6	1.3	5.2	2.7	40.5	57.1	1
36.0	92.6	81.6	6.8	6.7	1.6	55.1	96.2	0
25.1	94.6	90.1	0.0	7.9	3.7	71.9	97.6	0
29.5	73.4	71.0	9.2	8.8	1.1	68.3	99.1	0
37.1	93.8	83.9	8.6	8.7	2.8	69.1	100.0	0
6.1	70.7	94.3	3.7	7.8	3.8	41.1	48.4	1
35.2	71.3	79.6	10.0	7.1	2.7	60.9	98.2	0
25.4	100.0	68.7	11.2	6.8	3.0	49.7	88.4	3
28.5	96.1	78.8	6.0	7.6	2.1	67.2	88.1	0
18.4	100.0	75.2	7.0	8.7	0.0	52.3	66.7	1
19.0	81.3	59.6	6.3	6.7	1.5	56.9	73.2	2
28.9	86.0	71.4	9.8	6.7	2.6	56.6	100.0	0
44.1	90.3	59.1	2.5	8.4	1.5	74.3	100.0	0
33.0	84.9	61.4	5.4	8.3	3.2	58.9	100.0	0
35.1	77.5	62.9	8.3	6.4	0.3	63.5	96.9	0
23.5	76.0	94.3	8.0	5.4	0.0	60.0	82.3	3
20.2	87.1	100.0	5.9	4.9	3.5	49.2	55.4	1
25.0	74.3	57.0	9.5	7.2	2.0	65.4	63.2	2
21.1	74.1	100.0	6.6	5.7	3.0	47.6	77.2	1
25.0	88.9	63.1	6.3	8.1	1.7	45.8	65.5	1
19.2	84.0	91.2	7.7	4.9	3.3	62.4	62.1	3
20.5	94.4	83.9	5.8	8.9	4.5	65.4	86.7	3
23.6	80.8	89.5	6.1	6.6	4.6	58.3	90.2	3
26.1	79.2	62.5	4.0	6.0	1.5	58.4	87.8	2
27.9	89.2	52.8	13.3	6.4	1.9	59.8	86.6	3
24.9	76.9	68.0	4.8	6.0	2.8	65.4	65.8	2
20.3	78.4	86.4	7.8	8.8	5.3	59.2	81.2	2
9.3	78.8	100.0	10.8	7.8	0.8	52.0	57.3	1
17.2	100.0	78.5	7.5	5.6	3.8	56.4	85.9	3
28.7	71.2	68.8	6.1	6.9	1.5	54.2	91.6	2
32.3	98.0	79.7	10.5	6.1	3.5	66.5	100.0	0
32.5	92.4	51.0	3.7	3.8	1.6	63.7	95.7	0
31.1	100.0	100.0	4.1	6.2	3.0	61.9	100.0	0
23.9	100.0	80.4	5.9	7.7	1.7	54.9	79.7	3
20.8	99.3	93.8	4.8	6.5	1.0	59.6	96.8	3
19.0	94.3	76.5	4.9	6.8	2.7	58.2	76.2	3
12.9	71.9	82.9	11.1	8.2	0.7	40.3	76.2	1
32.9	73.1	96.9	6.3	8.0	3.2	63.0	90.4	0
23.6	88.6	82.0	4.0	9.4	2.1	68.2	93.1	0
15.0	68.0	82.5	5.0	4.4	0.5	40.9	64.2	1
18.4	91.2	68.1	6.0	6.0	2.9	62.7	67.4	3
18.1	63.7	72.0	6.8	8.1	2.9	41.5	69.0	1
25.3	96.5	64.8	4.6	7.5	0.0	61.2	85.2	3
33.5	81.8	68.9	1.9	7.1	2.4	49.1	89.4	2
22.2	86.3	98.8	5.9	6.3	2.5	59.4	83.7	3
7.0	77.5	100.0	5.8	7.3	2.6	40.2	48.0	1
23.5	66.0	61.3	4.4	7.2	0.0	39.4	66.6	2
23.8	97.3	85.9	9.2	4.8	3.0	53.9	96.0	3
23.2	98.4	75.2	7.4	7.3	3.3	70.4	81.7	3
20.0	81.5	100.0	6.3	6.4	1.1	56.5	83.4	3
26.7	91.6	82.0	5.1	8.0	0.4	59.6	87.6	2
25.5	81.1	79.9	10.3	7.4	1.0	60.3	94.2	3
24.8	87.9	68.8	3.1	9.3	2.7	64.4	94.2	0
28.3	92.6	57.0	4.8	7.0	0.6	71.5	91.8	0
21.6	90.6	91.4	4.9	5.7	0.5	52.6	87.2	3
21.1	98.4	85.3	6.7	4.0	5.6	60.0	80.5	3
36.0	90.2	85.7	7.7	5.9	2.5	69.1	100.0	0
29.5	85.3	71.0	2.7	7.5	2.0	60.7	92.6	2
31.6	77.4	77.8	4.3	7.8	1.5	58.9	88.4	2
34.8	80.2	91.9	7.1	6.3	1.9	75.2	98.5	0
29.2	93.1	94.7	4.3	6.5	5.2	62.8	90.8	0
32.4	70.0	62.3	5.0	7.1	3.7	50.7	83.5	2
25.0	96.1	70.5	6.4	7.5	6.1	26.9	67.1	1
26.6	82.2	59.2	3.6	8.2	3.1	64.5	84.8	2
38.4	74.0	93.3	7.5	6.1	2.9	63.8	100.0	0
32.4	91.7	75.8	6.1	9.4	3.3	66.1	100.0	0
20.0	84.9	70.1	9.6	9.1	3.4	71.2	78.6	2
28.0	100.0	75.0	7.8	6.4	1.8	71.1	96.4	0
28.6	79.2	97.9	5.2	9.6	0.6	63.8	94.3	2
16.8	84.1	91.0	10.4	8.6	3.0	45.7	83.9	1
27.9	77.5	84.8	4.3	6.1	2.1	63.3	94.2	2
23.2	85.1	79.8	5.3	7.1	1.3	49.0	84.1	2
27.3	88.2	66.4	5.0	4.9	2.9	60.0	86.7	3
19.2	89.8	64.1	7.0	5.8	4.4	54.5	70.7	3
20.3	100.0	71.5	11.6	7.0	3.1	47.4	70.7	3
34.4	72.0	65.7	6.6	7.3	2.9	57.2	91.2	2
16.6	88.4	70.9	5.2	6.2	0.0	34.4	79.8	1
17.2	78.5	78.5	6.5	3.7	3.9	46.8	61.6	1
24.6	89.3	79.6	6.0	7.2	1.9	65.2	88.4	0
18.8	89.3	70.7	5.5	7.9	3.3	67.5	70.2	3
17.9	75.1	87.4	10.3	7.9	3.9	60.9	86.5	3
25.8	76.0	77.2	7.7	6.8	2.8	52.9	75.1	2
13.0	90.1	83.2	9.1	6.8	0.0	48.2	88.7	3
25.0	82.8	90.4	4.2	7.5	5.2	66.9	100.0	0
28.7	91.6	72.0	10.8	6.9	3.7	67.6	81.0	3
19.0	92.3	100.0	1.6	4.2	1.4	49.0	58.0	1
28.3	79.7	76.6	6.8	8.7	4.3	69.1	88.4	0
29.5	76.5	78.6	0.9	6.4	2.1	59.7	89.0	2
24.0	85.3	92.2	8.3	6.5	4.3	55.1	95.0	3
32.8	70.8	93.8	4.3	7.1	3.5	63.8	89.3	2
8.7	86.0	100.0	9.1	6.3	0.0	51.7	62.7	1
16.5	97.2	89.9	0.6	6.4	2.8	57.6	77.7	3
26.3	81.5	79.0	5.8	6.6	4.3	54.6	86.9	3
27.6	79.6	72.1	3.0	7.4	0.5	53.8	75.7	2
17.7	100.0	78.0	5.2	6.0	4.0	66.3	70.4	3
27.1	100.0	100.0	9.9	7.4	0.0	60.5	96.6	3
20.0	77.4	59.2	10.5	5.3	2.2	43.1	61.0	1
22.8	86.4	67.7	7.3	9.4	3.3	50.7	89.4	2
33.2	88.3	76.7	2.0	8.3	2.1	48.4	74.1	2
32.3	87.0	67.5	3.0	6.7	4.3	50.0	84.1	2
16.5	85.9	100.0	4.0	5.6	3.7	44.3	65.2	1
21.7	87.4	75.5	7.6	7.7	2.6	49.2	72.0	1
24.8	91.9	86.2	10.2	8.0	1.2	63.1	98.7	0
19.7	96.9	55.1	3.5	7.3	3.2	60.9	100.0	3
33.3	94.4	63.5	3.8	8.1	2.4	55.4	86.6	0
27.8	90.4	94.0	3.0	7.0	4.7	73.6	90.1	0
14.9	80.1	83.3	6.1	6.2	3.1	48.2	60.3	1
34.3	93.2	75.4	6.1	7.7	1.5	58.8	100.0	0
2.4	87.5	87.4	8.2	6.0	2.7	37.7	42.1	1
31.7	93.3	41.0	7.0	7.5	1.6	78.0	100.0	0
32.5	100.0	83.4	5.9	7.4	2.4	56.2	98.2	0
21.5	73.2	64.3	6.1	8.6	4.4	54.1	82.1	2
25.0	96.4	91.9	6.2	7.7	2.1	61.8	100.0	0
24.5	81.7	47.1	5.9	4.9	0.3	42.1	84.0	2
25.5	94.4	70.6	4.3	6.2	3.2	46.8	88.3	3
27.7	84.6	79.4	3.0	6.2	3.7	63.1	88.5	0
50.5	100.0	68.6	6.4	6.1	4.9	64.9	100.0	0
25.0	86.3	74.4	4.8	8.2	3.8	55.5	100.0	0
30.6	78.6	93.6	7.3	4.4	2.1	65.9	78.7	3
17.7	89.2	79.6	6.2	8.7	2.9	56.9	61.9	1
26.1	88.2	66.0	6.0	8.2	3.1	58.3	98.0	0
18.5	96.4	94.1	8.5	7.2	3.2	44.5	83.3	3
31.6	89.5	83.8	2.5	7.4	0.0	53.2	100.0	0
26.1	100.0	84.4	10.4	7.1	1.6	49.7	87.2	3
16.0	83.9	66.6	0.5	7.2	3.2	48.6	85.3	2
25.6	84.0	41.8	9.6	8.4	4.1	61.6	100.0	0
18.2	79.0	66.4	6.5	6.7	1.5	47.3	81.4	2
26.2	85.9	64.9	4.7	7.7	1.9	64.2	94.3	0
18.1	87.3	70.8	2.3	6.0	2.1	63.8	86.9	3
25.2	87.8	67.4	4.5	7.6	2.3	60.0	88.8	2
31.0	85.7	81.7	5.6	6.7	3.8	51.7	91.9	3
24.6	78.9	93.2	6.5	7.5	1.4	55.9	86.2	2
21.9	76.2	96.1	9.6	6.0	3.8	63.0	99.1	3
26.6	81.2	92.6	6.2	7.5	4.6	52.4	77.2	3
30.6	96.4	66.5	6.8	6.9	1.9	57.5	93.2	0
16.1	98.6	80.9	6.9	8.9	1.9	60.4	81.0	3
27.1	84.2	100.0	5.2	7.3	2.7	47.2	88.1	3
35.5	75.6	56.2	5.5	7.6	1.6	64.5	99.0	0
29.6	84.2	100.0	6.0	6.5	2.4	55.2	78.9	3
25.5	100.0	65.1	7.6	7.4	0.3	55.9	90.9	3
30.1	95.0	84.4	3.7	7.6	3.8	74.6	99.5	0
28.6	90.5	86.2	4.7	6.6	5.0	56.4	89.6	3
31.0	94.6	82.8	6.9	6.5	1.5	63.4	100.0	0
25.0	100.0	100.0	3.3	6.0	0.0	54.3	81.0	3
12.6	73.5	75.5	6.3	6.9	3.9	35.8	52.3	1
33.0	81.1	55.4	4.6	6.2	1.9	68.2	100.0	0
13.0	79.7	85.3	7.3	7.4	1.5	43.3	53.1	1
28.2	90.9	77.4	9.4	6.1	2.3	50.2	82.0	3
22.2	86.6	88.3	4.6	6.9	0.7	50.9	78.8	3
17.0	92.6	93.2	7.9	5.9	3.2	52.1	82.0	3
27.8	79.9	79.5	6.5	8.4	0.6	59.6	74.4	2
26.6	98.7	86.5	5.0	7.0	0.7	54.1	100.0	3
41.9	84.3	82.2	6.0	7.0	0.7	67.4	93.8	0
20.0	91.9	100.0	9.2	7.7	2.7	43.3	88.5	3
36.5	97.0	74.4	5.6	9.1	0.0	61.6	100.0	0
27.8	96.2	69.7	9.3	7.1	5.6	50.1	88.5	3
19.7	88.6	93.2	5.7	5.2	1.9	52.5	60.9	1
31.4	93.2	66.1	2.5	8.4	0.0	56.2	100.0	0
25.0	100.0	85.9	5.6	5.4	0.9	77.7	100.0	0
25.0	90.1	77.5	2.3	6.4	3.4	60.4	97.4	0
27.1	77.7	78.5	5.2	8.4	4.5	44.8	68.6	1
18.4	84.6	98.5	10.5	6.3	2.6	56.8	63.8	3
31.1	61.5	95.3	10.0	7.3	0.2	59.4	88.3	2
23.2	89.6	88.0	6.2	7.0	4.7	44.1	66.9	1
24.4	86.2	69.6	9.0	6.2	3.3	50.3	97.4	3
27.2	96.6	83.9	5.0	8.1	3.0	64.7	100.0	0
27.1	77.5	88.7	2.4	8.5	2.5	59.8	99.0	2
13.6	69.9	83.0	7.3	8.7	3.3	50.0	62.8	1
35.3	86.7	81.4	6.9	7.7	1.3	62.4	96.9	0
26.0	88.8	74.0	3.7	6.2	3.9	51.4	84.3	3
23.4	85.9	84.1	3.8	5.5	3.7	45.9	77.6	3
28.4	85.2	72.1	8.3	4.2	2.4	66.2	89.5	3
26.9	74.3	90.6	1.8	8.2	2.1	70.9	87.9	2
29.3	81.5	100.0	5.2	6.5	0.0	66.2	100.0	0
25.0	88.8	64.0	8.5	5.6	3.9	65.0	100.0	0
32.1	82.2	86.1	3.8	4.9	4.1	60.9	81.9	3
23.7	100.0	88.1	3.1	8.7	0.5	60.7	100.0	0
23.1	83.3	79.4	6.8	9.0	1.6	60.8	89.3	2
21.2	100.0	82.9	8.3	6.1	2.7	65.7	86.3	3
25.0	85.9	100.0	3.6	7.4	0.0	48.2	64.2	1
27.7	86.2	100.0	8.3	7.4	1.6	42.8	81.1	3
26.2	83.6	77.2	7.6	6.9	3.3	60.5	91.0	3
12.9	87.0	88.1	6.0	6.6	2.6	55.9	78.6	3
28.6	97.0	78.9	9.6	7.0	5.1	71.5	100.0	0
21.0	93.5	78.6	6.2	6.7	0.3	54.3	96.7	3
46.5	85.3	100.0	7.9	7.3	2.3	61.9	100.0	0
20.4	100.0	66.1	6.1	7.3	0.8	53.2	85.6	3
21.5	93.7	45.0	6.4	6.4	4.8	44.3	73.8	1
25.0	80.6	84.8	3.2	8.3	2.9	60.2	82.4	2
35.2	71.2	98.0	5.4	6.0	2.5	65.5	100.0	0
22.0	80.8	83.3	1.5	7.5	2.3	49.8	86.9	2
19.2	89.1	87.5	5.7	6.6	1.2	58.3	83.1	3
30.7	91.0	91.3	6.0	6.0	4.3	72.7	94.0	0
14.0	98.6	81.7	7.9	6.7	2.8	56.1	77.7	3
25.0	80.6	88.1	5.5	7.8	3.4	59.9	100.0	0
29.5	73.2	50.6	4.6	6.9	1.2	65.4	92.2	2
30.1	71.6	81.7	3.7	8.6	5.5	47.4	89.5	2
32.0	78.7	56.4	8.0	5.9	4.9	75.0	100.0	0
38.7	88.7	79.4	2.2	4.4	2.4	72.8	100.0	0
34.7	92.7	72.6	2.1	7.5	2.0	62.1	95.6	0
28.5	75.5	95.5	8.3	9.1	3.5	49.0	96.2	2
32.2	76.9	83.7	6.5	7.6	4.2	56.7	95.7	0
17.9	67.2	87.1	6.1	5.9	5.1	46.6	71.4	1
31.2	87.1	77.1	6.5	5.8	3.5	63.1	90.3	0
17.0	77.7	95.8	11.0	9.4	2.7	49.2	54.4	1
22.1	100.0	56.0	6.0	6.5	2.7	51.8	88.0	3
0.3	89.1	66.6	6.7	5.8	0.0	47.3	59.9	1
28.2	83.3	99.3	11.1	8.4	1.9	45.9	89.3	3
19.8	78.6	73.5	5.8	6.8	3.0	56.0	76.9	2
25.0	70.1	47.8	10.3	4.6	0.0	62.3	88.7	2
28.1	71.3	100.0	0.7	9.5	2.8	56.7	86.4	2
34.0	78.8	96.2	3.1	7.7	1.3	67.0	100.0	0
16.3	78.0	90.7	4.3	5.2	4.9	43.9	71.9	1
33.3	75.0	81.4	7.5	8.7	2.1	55.5	80.0	2
41.8	88.8	100.0	10.4	5.7	2.1	67.5	100.0	0
31.1	90.1	98.9	4.5	5.7	2.3	57.9	88.6	3
25.0	80.4	100.0	8.4	5.9	2.5	58.8	100.0	3
26.4	100.0	90.4	11.6	9.3	3.7	65.2	92.2	0
20.8	67.5	81.8	9.9	9.5	2.0	51.6	85.2	2
31.1	85.6	74.0	5.0	6.3	2.5	61.4	95.4	0
13.0	82.8	61.0	8.2	9.0	3.7	48.9	64.2	1
21.7	79.5	87.5	6.8	4.3	2.5	50.7	69.5	3
10.8	78.0	88.8	4.4	8.1	3.5	51.6	62.1	1
19.4	84.9	74.8	7.1	8.6	1.8	56.5	78.9	2
30.1	82.7	89.2	4.8	8.8	3.0	60.1	82.1	2
29.0	81.1	75.0	6.3	7.1	4.5	50.5	90.2	2
25.4	72.0	93.0	2.6	7.7	3.4	64.7	77.6	2
26.4	68.8	66.8	1.6	6.1	0.0	60.1	72.0	2
22.0	81.0	76.4	6.8	6.8	0.8	66.4	81.0	2
19.5	83.0	92.4	3.2	6.7	1.1	57.3	83.4	2
19.7	83.9	62.6	7.3	8.4	3.2	52.0	89.8	2
29.8	79.8	95.7	6.1	7.3	1.0	55.5	86.7	2
18.1	82.9	55.4	7.6	9.0	0.8	46.9	76.0	1
20.2	76.5	76.3	8.4	7.3	2.5	53.7	75.3	2
8.3	100.0	58.8	9.4	9.6	1.6	53.5	53.0	1
22.6	77.0	40.9	7.5	8.5	0.1	60.9	85.4	2
16.3	81.3	85.5	5.3	6.9	3.3	39.1	66.8	1
25.6	77.8	77.3	6.0	7.2	4.0	62.8	72.8	2
17.4	77.6	59.0	11.8	6.0	3.9	47.5	83.8	1
25.8	85.2	72.3	8.5	7.2	1.2	52.8	89.5	3
25.0	84.0	86.6	6.2	5.8	3.1	58.2	70.4	3
38.4	80.4	74.5	5.6	8.6	1.8	71.8	100.0	0
29.0	82.2	77.0	4.5	6.6	0.6	49.8	100.0	2
25.0	89.0	71.3	10.3	4.3	0.0	37.4	73.5	3
25.4	100.0	71.1	7.2	6.7	0.9	65.0	89.2	3
17.6	76.3	70.6	2.8	6.6	0.3	41.3	65.0	1
1.3	88.9	68.7	5.7	8.1	2.8	40.7	66.0	1
30.8	91.7	74.3	4.9	8.2	0.0	57.5	100.0	0
29.2	92.0	70.4	4.0	7.5	3.7	45.7	84.9	3
20.1	87.1	63.9	6.9	8.5	1.6	42.7	78.5	1
28.4	84.6	91.5	7.6	7.5	0.9	58.4	89.1	3
19.4	80.7	98.5	4.9	5.3	0.0	44.6	78.3	3
26.6	77.4	80.0	4.5	6.9	1.3	54.2	82.9	2
17.6	84.0	81.0	7.2	7.0	2.3	44.9	86.1	3
37.1	72.2	69.6	3.2	3.1	4.0	61.6	94.0	0
12.4	79.1	96.0	4.7	5.8	2.3	37.2	65.0	1
34.9	96.1	100.0	5.7	9.5	2.0	62.0	86.9	0
25.3	86.0	77.5	7.8	6.7	3.4	54.9	94.1	3
21.1	93.9	72.2	4.9	6.9	2.7	55.1	73.2	3
26.3	99.7	85.1	7.4	4.4	0.2	46.0	82.0	3
30.9	83.2	81.9	8.9	5.4	1.8	61.0	82.9	3
35.9	87.1	72.5	4.7	7.6	1.6	56.7	86.4	0
27.5	82.0	87.1	14.1	6.4	2.3	47.7	91.0	3
17.9	76.9	94.1	9.5	5.7	1.8	59.2	69.5	3
25.4	75.5	68.2	6.7	8.6	1.3	60.9	72.9	2
39.5	93.4	100.0	5.5	6.2	4.7	72.8	97.1	0
35.8	87.1	57.0	4.6	5.4	2.4	63.2	100.0	0
32.3	100.0	67.2	10.2	7.0	3.2	59.8	95.6	0
31.4	94.7	83.5	6.5	6.0	2.3	73.9	100.0	0
30.6	77.7	100.0	2.4	6.0	3.7	60.6	97.5	0
34.3	93.4	71.6	1.7	6.9	2.4	58.0	100.0	0
21.3	81.9	64.0	6.3	6.2	4.0	45.8	76.8	1
14.2	97.2	88.2	6.3	5.0	0.0	52.5	85.9	3
25.6	80.1	76.3	3.7	7.7	2.6	53.6	72.5	2
18.5	74.5	90.0	2.2	8.0	2.9	57.8	72.4	2
16.6	77.0	78.9	1.1	6.7	3.0	49.5	77.5	2
19.2	77.6	67.1	4.1	7.7	0.9	42.1	85.7	2
44.9	76.6	100.0	5.1	6.6	1.4	84.1	100.0	0
26.1	79.3	35.7	7.7	4.7	0.9	48.8	72.2	2
27.9	93.6	100.0	5.7	8.1	3.2	50.8	88.7	3
15.2	100.0	94.0	6.0	6.9	3.9	50.8	79.8	3
10.2	71.7	68.8	7.5	7.2	0.0	46.9	60.2	1
25.0	97.6	100.0	7.3	6.9	2.8	46.7	83.0	3
36.5	80.2	59.4	8.4	6.8	1.2	69.6	100.0	0
27.7	88.5	95.1	2.5	7.2	5.1	55.3	80.4	3
29.8	68.5	48.8	4.7	7.2	3.3	75.9	82.6	2
30.9	90.2	62.8	12.0	8.5	2.0	64.2	100.0	0
20.3	64.9	62.8	1.2	7.5	2.3	41.8	64.1	1
36.1	88.1	68.7	5.3	8.4	4.4	60.0	100.0	0
19.9	87.6	80.2	7.2	8.8	2.6	56.8	81.7	3
36.2	86.9	67.6	1.3	5.1	0.0	59.1	98.1	0
28.5	77.7	49.5	4.1	8.5	4.8	57.5	80.7	2
19.0	88.9	80.7	6.4	7.6	1.7	57.4	76.9	3
10.7	82.9	86.1	4.6	8.2	3.4	49.9	74.5	1
34.3	91.7	82.6	6.5	6.7	1.6	79.4	100.0	0
24.8	84.0	94.3	4.6	7.7	1.5	50.5	72.0	2
28.0	83.7	95.2	3.5	5.3	3.4	56.3	86.3	3
20.7	87.2	68.4	6.0	7.6	3.2	48.9	94.2	3
25.0	90.7	69.2	2.3	6.9	3.9	46.5	67.0	1
38.4	81.0	100.0	5.3	7.0	3.2	62.6	94.2	0
25.9	72.7	100.0	6.0	6.0	4.7	50.4	76.6	3
22.7	87.8	88.6	9.0	7.5	5.1	52.9	80.1	3
21.8	96.9	66.7	3.5	6.5	3.0	51.0	80.5	3
12.9	88.0	65.5	7.2	6.9	2.0	50.3	65.0	1
14.6	88.2	99.9	6.2	6.4	2.2	42.0	65.0	1
35.3	84.6	99.1	1.3	6.0	0.0	71.8	100.0	0
21.2	92.4	79.0	4.2	6.8	2.5	60.2	82.4	3
25.2	83.1	100.0	4.1	8.4	1.6	59.7	100.0	0
8.6	80.5	86.9	10.2	6.4	1.4	40.1	67.6	1
14.5	96.1	63.4	7.4	6.8	2.4	50.6	73.7	3
29.9	79.7	75.9	6.4	6.7	0.0	58.4	95.4	2
28.0	93.9	80.1	0.0	6.2	2.2	60.3	88.2	0
39.0	96.1	81.3	1.2	8.5	2.8	58.6	100.0	0
35.7	90.7	98.8	7.8	5.4	0.2	66.2	100.0	0
23.2	72.5	65.7	8.0	6.9	4.5	55.7	82.9	2
28.8	85.3	60.0	4.1	6.0	3.2	70.2	90.3	0
22.5	83.0	89.0	6.1	7.7	4.4	46.7	81.7	1
41.4	80.0	72.4	5.9	7.2	3.2	59.2	96.8	0
34.2	86.4	100.0	6.4	8.4	3.0	71.0	89.9	0
26.4	92.7	94.1	5.1	7.9	4.8	47.3	86.4	3
26.6	80.4	72.1	8.0	7.1	4.5	67.9	76.2	2
36.6	83.3	98.2	8.8	7.9	5.4	73.8	99.8	0
29.6	82.6	91.0	6.0	8.0	2.3	64.0	95.2	0
37.5	96.6	89.5	3.0	5.9	1.3	56.2	100.0	0
28.7	72.7	86.3	6.1	7.4	1.0	57.0	77.8	2
20.9	69.3	48.5	6.9	7.6	3.5	53.2	80.3	2
39.1	88.6	99.8	8.0	6.5	6.6	71.7	100.0	0
25.0	77.4	28.5	8.4	6.0	4.8	59.0	97.1	2
25.3	91.7	73.4	6.9	5.8	2.2	65.7	79.0	3
37.3	71.7	56.1	6.6	3.0	3.6	67.6	100.0	0
39.3	79.6	72.5	10.1	6.1	1.7	70.2	87.8	0
25.6	71.7	78.9	6.0	9.9	1.8	53.3	82.0	2
44.8	89.3	62.0	7.5	8.0	0.9	74.9	100.0	0
