DeviceID,DeviceType,ActiveHours,PowerUsage,Temperature,SignalStrength,FirmwareAge,Power6Months,PowerPerHour
4253,Sensor,9.14,88.0,31.93,-59.38,11,379620.45,9.6327
4254,Camera,3.83,68.0,35.42,-82.4,47,294458.32,17.7536
4255,Speaker,6.6,41.46,49.67,-57.78,39,177252.59,6.2806
4256,Camera,9.05,56.39,55.46,-56.16,9,244734.98,6.2333
4257,Plug,16.23,58.32,18.08,-47.91,18,250391.13,3.5927
4258,Plug,10.22,57.18,41.55,-55.81,20,250108.48,5.5952
4259,Light,17.82,23.39,39.82,-33.14,43,99204.91,1.3131
4260,Light,12.35,76.06,43.69,-33.77,43,326434.22,6.1573
4261,Plug,7.97,101.71,34.54,-44.58,30,437083.26,12.7618
4262,Speaker,,27.86,39.29,-60.9,51,119375.99,1.9831
4263,Camera,18.77,41.36,43.74,-59.66,60,178849.51,2.2038
4264,Speaker,13.76,37.8,34.42,-69.98,43,163094.82,2.7477
4265,Camera,7.08,74.67,41.4,-55.9,16,322174.8,10.542
4266,Sensor,6.33,49.79,34.65,-44.84,31,218557.57,7.8701
4267,Light,1.0,56.12,42.53,-75.49,30,243487.57,56.1243
4268,Camera,18.54,60.17,38.6,-78.4,25,261524.96,3.2462
4269,Speaker,10.76,32.62,44.02,-52.72,51,139431.91,3.0304
4270,Speaker,11.68,51.11,50.88,-43.66,50,219847.83,4.3755
4271,Plug,11.4,60.02,31.75,-60.16,2,258279.41,5.2668
4272,Plug,13.25,71.37,16.83,-52.68,12,307423.85,5.3855
4273,Plug,12.03,81.38,31.12,-40.33,13,351157.81,6.7643
4274,Sensor,12.23,54.32,36.92,-42.0,36,234637.56,4.4406
4275,Sensor,8.43,60.3,27.88,-62.07,16,257536.58,7.1534
4276,Camera,9.01,82.76,27.44,-53.1,24,360187.16,9.1873
4277,Speaker,14.72,60.96,32.83,-59.65,45,263200.05,4.1412
4278,Speaker,9.1,56.75,21.56,-49.36,19,243740.47,6.2348
4279,Plug,16.02,19.23,41.25,-82.75,44,83083.46,1.201
4280,Plug,15.34,61.35,33.6,-40.33,20,266231.58,4.0001
4281,Speaker,7.76,51.26,26.77,-51.4,58,220727.75,6.6044
4282,Plug,9.05,91.65,40.36,-37.5,38,395542.84,10.1305
4283,Speaker,16.28,38.73,43.05,-68.53,46,169447.31,2.3787
4284,Light,10.26,50.34,44.97,-60.18,45,216703.55,4.9079
4285,Light,13.91,52.69,20.61,-71.5,17,225554.96,3.7869
4286,Sensor,10.13,67.42,50.9,-55.73,12,289660.55,6.6541
4287,Light,14.04,58.49,31.32,-63.78,5,253764.59,4.1674
4288,Sensor,8.01,20.73,57.57,-53.2,5,90847.62,2.5879
4289,Camera,5.82,59.79,43.22,-39.39,17,259011.39,10.2725
4290,Light,8.47,54.26,28.76,-61.53,43,236156.46,6.4082
4291,Plug,12.41,90.03,29.89,-77.93,12,386661.54,7.2552
4292,Speaker,11.4,61.33,30.4,-72.81,50,263658.06,5.3792
4293,Light,10.74,39.74,46.77,-61.01,18,169795.72,3.7011
4294,Speaker,6.14,115.51,37.63,-58.64,25,497834.71,18.7992
4295,Plug,11.29,86.07,21.43,-65.93,40,369379.93,7.626
4296,Sensor,10.35,83.47,40.12,-54.73,1,358477.07,8.063
4297,Plug,9.4,18.87,42.55,-62.62,40,82958.48,2.0079
4298,Sensor,13.79,79.11,38.12,-34.58,36,343870.77,5.7373
4299,Sensor,13.64,53.21,40.63,-46.89,7,230017.26,3.8994
4300,Camera,10.61,59.58,35.85,-57.68,58,258685.51,5.618
4301,Plug,7.85,52.62,32.16,-44.57,52,228920.67,6.7037
4302,Camera,8.09,72.35,32.33,-75.44,43,313079.55,8.9416
4303,Camera,13.34,39.74,54.02,-58.21,16,171027.73,2.9799
4304,Speaker,10.76,45.46,27.13,-43.67,14,197574.73,4.2265
4305,Light,12.83,59.77,45.07,-60.8,27,258125.02,4.6591
4306,Camera,11.42,79.72,38.23,-42.2,46,346143.11,6.9819
4307,Sensor,15.84,67.39,39.3,-36.11,32,291679.57,4.2544
4308,Camera,8.64,62.9,42.22,-54.21,8,275399.38,7.28
4309,Light,12.57,61.89,51.2,-68.9,37,265427.39,4.9243
4310,Speaker,14.5,25.72,60.8,-65.24,40,111882.82,1.7736
4311,Plug,12.02,50.29,43.14,-72.91,22,214266.27,4.1852
4312,Camera,6.65,57.19,45.55,-44.4,21,247415.83,8.5975
4313,Speaker,11.69,24.34,45.71,-56.74,20,106492.99,2.082
4314,Plug,12.07,60.13,43.56,-60.98,44,258523.68,4.9829
4315,Camera,12.01,27.01,33.52,-66.55,11,116331.04,2.2494
4316,Speaker,13.14,50.61,39.63,-47.31,26,220183.94,3.8515
4317,Speaker,12.79,67.95,51.67,-58.98,23,294588.98,5.3124
4318,Light,12.57,26.18,48.6,-47.44,58,110311.13,2.0824
4319,Plug,16.74,57.61,43.06,-52.93,27,248542.93,3.4421
4320,Light,12.06,55.63,24.92,-65.55,56,243054.32,4.6137
4321,Speaker,15.22,51.0,40.72,-43.23,45,222135.59,3.3504
4322,Plug,10.62,27.21,36.92,-61.19,8,118420.25,2.5627
4323,Light,16.43,38.33,30.57,-49.99,1,166942.48,2.332
4324,Plug,14.46,40.2,28.19,-58.14,41,175197.31,2.7803
4325,Speaker,13.02,11.95,58.23,-43.7,35,51133.6,0.918
4326,Speaker,12.58,51.92,35.65,-72.39,25,224632.88,4.1267
4327,Camera,10.01,53.08,35.67,-66.77,7,230925.79,5.3027
4328,Plug,9.99,60.27,43.96,-59.14,57,259519.71,6.031
4329,Sensor,18.05,75.59,35.88,-45.72,35,325976.81,4.189
4330,Camera,9.53,78.63,49.52,-50.55,20,340530.89,8.2472
4331,Camera,5.59,54.9,34.22,-58.11,29,239852.97,9.817
4332,Speaker,7.01,76.65,48.84,-77.01,6,334754.02,10.9385
4333,Plug,9.99,40.09,42.41,-65.31,49,174354.29,4.0128
4334,Plug,16.05,48.52,35.79,-25.0,50,211893.59,3.0234
4335,Plug,6.29,81.22,19.72,-53.87,28,352686.7,12.9229
4336,Speaker,17.77,60.93,53.51,-59.82,40,263609.79,3.428
4337,Light,12.34,27.03,24.34,-41.17,54,118494.42,2.1897
4338,Plug,9.15,82.87,32.21,-70.56,19,357198.18,9.0538
4339,Plug,3.16,55.26,38.27,-76.22,57,237702.18,17.4736
4340,Speaker,5.14,45.95,39.32,-81.04,14,197010.99,8.9353
4341,Light,9.52,85.29,25.29,-68.56,48,366536.46,8.9591
4342,Speaker,12.08,35.06,35.97,-56.46,34,148800.96,2.9017
4343,Plug,3.49,22.4,20.57,-78.42,25,97416.1,6.4152
4344,Camera,12.66,64.51,37.51,-44.35,2,279137.12,5.0956
4345,Light,9.11,28.39,33.0,-38.95,59,124757.14,3.1174
4346,Plug,12.41,72.92,31.95,-52.18,43,315804.32,5.8761
4347,Sensor,16.93,74.08,38.54,-64.11,57,320839.58,4.3762
4348,Speaker,18.63,61.67,41.66,-62.44,6,269258.57,3.3102
4349,Speaker,13.0,55.18,41.12,-48.65,21,238444.63,4.2453
4350,Speaker,6.86,36.81,46.57,-69.27,17,158552.69,5.3697
4351,Light,4.14,47.24,34.81,-33.57,43,205440.66,11.4015
4352,Light,11.23,67.29,20.58,-45.82,23,288436.94,5.9932
4353,Light,14.08,39.47,38.63,-43.6,10,168353.29,2.8027
4354,Camera,5.65,87.05,34.23,-44.95,56,377742.07,15.4064
4355,Light,2.31,88.75,39.7,-54.2,43,383726.56,38.3923
4356,Speaker,8.77,107.72,26.65,-59.89,21,467038.11,12.2775
4357,Light,9.84,71.18,25.43,-72.68,44,305826.62,7.2335
4358,Plug,13.51,61.59,50.18,-53.04,25,263709.19,4.5585
4359,Plug,11.56,88.04,40.09,-47.78,12,378810.63,7.613
4360,Camera,7.87,5.0,49.5,-61.18,42,20843.22,0.6351
4361,Plug,14.02,58.22,47.54,-60.51,49,252916.44,4.1523
4362,Speaker,6.18,68.42,46.98,-63.15,38,294893.56,11.0791
4363,Speaker,8.13,22.88,43.98,-57.32,56,95958.46,2.8123
4364,Speaker,8.03,53.79,33.19,-50.18,8,232400.66,6.6994
4365,Camera,11.25,38.46,44.14,-51.19,11,165109.2,3.4181
4366,Plug,20.36,28.83,46.95,-84.49,49,126668.88,1.4157
4367,Sensor,9.91,36.94,45.11,-53.99,48,160908.68,3.7269
4368,Speaker,13.38,26.85,33.53,-44.85,17,116166.67,2.0061
4369,Light,19.45,53.8,46.58,-46.56,44,231406.75,2.7665
4370,Camera,20.61,5.0,50.71,-47.45,36,23731.67,0.2426
4371,Light,5.99,101.24,36.33,-78.53,23,437725.65,16.8963
4372,Plug,10.58,69.93,50.05,-59.07,11,305385.36,6.608
4373,Speaker,11.07,47.89,40.6,-43.82,59,207464.22,4.3258
4374,Camera,7.42,,33.26,-50.16,50,49138.38,1.5929
4375,Speaker,11.84,80.16,34.69,-33.16,4,346280.5,6.7724
4376,Light,17.12,16.58,31.01,-55.23,2,71071.46,0.9688
4377,Speaker,10.43,46.22,43.32,-72.62,24,199227.98,4.43
4378,Light,17.63,85.71,38.59,-60.22,1,371816.84,4.8617
4379,Light,12.76,56.03,14.74,-66.67,1,242447.34,4.3914
4380,Sensor,14.9,56.01,28.94,-64.54,9,242218.72,3.7579
4381,Light,16.1,96.99,26.88,-64.52,44,419494.74,6.025
4382,Plug,20.28,57.41,36.35,-64.01,55,249108.87,2.8304
4383,Light,6.1,47.01,55.64,-63.57,32,203158.55,7.7054
4384,Sensor,14.43,48.39,27.93,-48.99,7,209780.52,3.3524
4385,Camera,11.02,16.33,60.31,-53.86,29,71223.35,1.482
4386,Plug,12.01,61.63,39.49,-48.67,8,265438.05,5.1296
4387,Camera,11.27,31.0,42.19,-58.93,45,135201.97,2.751
4388,Plug,3.39,63.54,36.89,-78.33,47,275220.45,18.733
4389,Camera,6.65,6.0,44.14,-58.13,11,25276.4,0.9024
4390,Plug,9.19,81.76,40.53,-63.25,11,354293.61,8.901
4391,Plug,14.94,75.42,51.1,-47.18,11,326268.5,5.0475
4392,Light,11.06,61.47,54.66,-51.54,28,267280.86,5.5591
4393,Light,13.64,36.16,33.4,-74.97,13,154681.72,2.6509
4394,Speaker,11.92,54.32,40.3,-62.2,48,234604.6,4.5578
4395,Speaker,11.95,,33.05,-58.13,52,151022.99,2.9398
4396,Sensor,5.87,17.42,23.97,-67.06,36,74296.77,2.9694
4397,Camera,,77.36,60.15,-74.58,22,334200.3,4.6593
4398,Camera,12.14,63.72,39.61,-83.02,21,278650.09,5.2478
4399,Sensor,13.75,23.78,43.67,-86.08,11,102446.88,1.7298
4400,Plug,7.58,68.98,44.34,-54.57,53,299872.5,9.095
4401,Light,11.08,66.34,26.89,-51.7,39,285864.53,5.9881
4402,Camera,10.66,19.54,45.02,-45.21,11,83120.88,1.8324
4403,Camera,11.67,77.55,31.27,-58.74,55,333793.26,6.6462
4404,Speaker,15.9,63.47,50.66,-59.29,26,274043.18,3.9925
4405,Speaker,10.01,82.36,41.87,-55.34,58,357638.33,8.2314
4406,Plug,13.84,73.86,40.03,-47.48,36,320750.51,5.3347
4407,Plug,14.38,46.78,39.96,-46.57,42,202117.65,3.2518
4408,Speaker,14.74,66.32,29.66,-60.89,39,286787.31,4.5005
4409,Plug,6.5,51.02,46.83,-45.46,26,220419.25,7.8494
4410,Camera,18.34,27.37,47.63,-73.04,42,117684.87,1.4918
4411,Speaker,11.66,58.46,30.99,-64.07,19,255049.95,5.0127
4412,Sensor,5.55,37.59,35.31,-48.75,5,162994.28,6.7747
4413,Camera,6.82,26.12,37.18,-52.79,3,114016.76,3.8324
4414,Light,6.61,36.02,30.1,-45.89,10,153873.04,5.4507
4415,Light,8.27,42.4,41.34,-56.19,47,183252.93,5.1251
4416,Camera,12.49,8.97,43.87,-62.25,8,39287.48,0.7178
4417,Plug,7.86,60.38,52.08,-55.28,20,259985.78,7.679
4418,Camera,14.8,41.53,48.97,-26.17,27,181206.39,2.8061
4419,Sensor,6.39,58.08,33.24,-67.35,33,248568.69,9.096
4420,Plug,10.6,40.87,48.31,-62.31,16,176541.58,3.8556
4421,Speaker,16.63,67.29,34.96,-64.96,5,290195.9,4.0469
4422,Plug,15.12,68.58,25.59,-57.12,8,297556.17,4.5373
4423,Camera,10.82,67.14,36.64,-66.49,9,289486.1,6.2079
4424,Speaker,11.43,74.64,34.04,-82.52,24,319815.97,6.529
4425,Sensor,11.0,71.18,53.1,-60.74,39,306943.3,6.4717
4426,Plug,7.57,72.21,34.09,-60.07,49,311011.67,9.5362
4427,Plug,17.88,65.94,38.36,-57.43,51,283627.32,3.6885
4428,Camera,7.4,51.51,31.77,-54.86,25,222045.8,6.96
4429,Plug,14.32,57.56,42.24,-76.23,52,249094.55,4.0186
4430,Speaker,2.28,51.42,34.46,-64.73,6,222599.06,22.5579
4431,Light,17.44,47.71,41.76,-71.66,2,205942.62,2.7353
4432,Light,7.5,30.84,35.17,-42.45,50,133784.89,4.1113
4433,Light,4.88,66.26,22.98,-39.48,59,287997.46,13.5835
4434,Light,8.94,53.89,30.43,-82.15,22,235195.05,6.0294
4435,Light,10.74,83.26,41.88,-57.66,29,364356.06,7.7554
4436,Plug,12.52,38.0,28.75,-65.57,24,163473.65,3.036
4437,Camera,10.91,56.0,38.09,-54.08,33,240535.01,5.1334
4438,Light,12.38,81.33,50.03,-64.82,15,351484.36,6.5698
4439,Light,16.56,62.59,50.68,-47.93,34,268585.81,3.7798
4440,Camera,18.96,37.87,30.07,-52.99,6,165381.18,1.9976
4441,Light,3.32,52.29,47.6,-72.51,51,225082.42,15.7688
4442,Light,8.6,86.46,40.4,-55.57,9,373826.42,10.0568
4443,Light,13.75,61.29,37.04,-48.96,45,264797.09,4.4584
4444,Light,8.68,56.71,36.59,-41.36,14,243875.97,6.5353
4445,Plug,19.53,74.28,41.03,-52.86,15,323093.38,3.8035
4446,Sensor,15.34,20.86,36.98,-76.01,18,88506.18,1.3601
4447,Camera,14.45,80.22,42.31,-69.93,25,347463.05,5.5495
4448,Camera,11.5,43.11,41.61,-38.77,12,185813.14,3.7495
4449,Light,15.65,66.76,20.35,-50.5,42,286432.52,4.2672
4450,Light,15.09,27.37,25.36,-71.13,26,117829.96,1.8134
4451,Camera,13.57,56.31,38.93,-79.64,31,244080.84,4.1483
4452,Camera,17.25,43.25,41.65,-67.88,21,188467.99,2.508
4453,Speaker,14.41,12.71,57.0,-49.02,8,54572.48,0.8824
4454,Camera,7.25,74.95,31.96,-65.23,29,326948.6,10.3391
4455,Camera,7.82,109.86,39.08,-54.2,54,474241.87,14.0416
4456,Sensor,15.4,65.27,30.17,-60.34,7,284635.82,4.2394
4457,Camera,11.5,55.87,35.44,-25.0,3,241569.57,4.8563
4458,Plug,12.01,60.79,41.11,-65.98,38,263710.09,5.0638
4459,Speaker,,17.37,39.96,-51.12,60,75105.03,1.8163
4460,Plug,16.67,27.2,20.64,-58.16,3,115235.23,1.632
4461,Light,11.24,60.41,43.91,-74.3,15,259789.28,5.3763
4462,Plug,14.14,20.08,34.45,-59.88,47,87949.18,1.4197
4463,Sensor,11.95,76.34,48.28,-63.78,43,331765.92,6.3888
4464,Speaker,9.18,58.28,37.66,-56.56,10,250389.73,6.3462
4465,Sensor,12.11,75.43,59.29,-39.05,59,325791.46,6.2312
4466,Light,11.65,54.36,26.72,-78.51,3,232984.17,4.6645
4467,Camera,11.7,41.95,50.83,-44.35,47,182712.92,3.5845
4468,Plug,13.78,54.87,39.88,-69.48,11,238303.17,3.9821
4469,Light,7.26,46.3,49.59,-80.06,12,199027.69,6.3812
4470,Sensor,8.24,58.33,28.51,-57.89,5,250398.39,7.076
4471,Camera,12.64,,38.12,-56.68,44,266457.56,4.8856
4472,Light,12.1,29.6,18.97,-60.57,44,127045.0,2.4468
4473,Sensor,10.26,22.6,46.03,-51.38,52,99227.06,2.2022
4474,Sensor,9.4,75.39,36.38,-60.95,14,327347.41,8.0232
4475,Plug,15.14,49.26,29.67,-68.22,56,212778.27,3.2545
4476,Sensor,6.92,62.39,39.49,-64.29,16,269169.82,9.0176
4477,Light,,64.59,29.09,-44.31,51,276757.84,9.5514
4478,Camera,15.57,69.21,37.28,-46.28,21,299132.33,4.4438
4479,Camera,6.64,60.24,45.89,-64.56,4,259231.59,9.0684
4480,Light,16.2,48.13,31.53,-57.06,20,209183.01,2.9706
4481,Plug,14.53,66.3,34.75,-53.37,31,288155.07,4.5624
4482,Speaker,13.73,73.49,42.59,-47.5,8,318769.5,5.3518
4483,Camera,12.81,52.15,27.05,-56.53,13,226863.69,4.071
4484,Light,12.21,44.14,28.6,-49.24,51,193340.72,3.6142
4485,Plug,15.28,30.28,27.9,-50.65,41,129799.11,1.9814
4486,Speaker,16.79,76.67,50.17,-73.91,54,332004.51,4.5671
4487,Light,4.01,68.86,40.12,-69.21,35,298174.73,17.159
4488,Sensor,12.05,44.71,50.22,-65.89,49,193710.49,3.7108
4489,Light,8.86,57.96,42.1,-66.63,12,250338.96,6.5424
4490,Sensor,15.86,63.79,40.94,-82.06,3,277004.66,4.0228
4491,Speaker,11.69,53.75,34.25,-56.51,54,233284.86,4.5979
4492,Sensor,11.5,54.14,43.39,-56.65,3,233201.18,4.7071
4493,Plug,6.37,70.95,38.37,-67.03,60,307527.99,11.1401
4494,Light,10.79,71.13,21.54,-85.86,6,306714.43,6.5903
4495,Light,17.88,56.98,28.54,-45.56,57,244865.58,3.1877
4496,Plug,14.88,62.32,32.55,-71.44,45,271608.46,4.1883
4497,Light,8.52,30.03,45.04,-44.82,43,130715.37,3.5267
4498,Sensor,15.22,25.17,39.95,-40.49,10,106651.43,1.6534
4499,Sensor,11.39,41.26,35.49,-77.6,29,177226.63,3.6232
4500,Light,14.75,50.03,44.33,-55.48,8,215874.13,3.3924
4501,Camera,14.95,48.01,34.33,-67.14,20,208189.36,3.2106
4502,Light,19.16,89.54,27.04,-71.69,57,388412.77,4.672
4503,Light,11.25,38.94,47.24,-59.71,47,168376.43,3.4621
4504,Camera,11.65,34.58,46.1,-68.39,54,150974.72,2.9685
4505,Plug,9.63,43.75,30.89,-42.94,7,190665.13,4.5414
4506,Plug,10.36,44.15,44.86,-55.85,19,189300.63,4.2615
4507,Plug,13.62,69.32,30.55,-52.64,9,304008.07,5.088
4508,Camera,9.54,60.26,35.77,-69.9,20,256927.19,6.3134
4509,Plug,8.4,51.41,34.98,-61.15,32,223503.96,6.117
4510,Speaker,15.89,46.84,43.91,-57.35,1,203813.63,2.948
4511,Sensor,18.03,73.28,46.08,-55.51,48,317028.41,4.0652
4512,Camera,16.22,80.47,38.46,-55.24,36,347640.75,4.961
4513,Camera,19.0,79.39,31.68,-60.29,7,345632.86,4.1781
4514,Sensor,12.84,72.8,36.72,-60.96,30,314813.12,5.6683
4515,Camera,,32.7,28.35,-66.19,25,139964.53,1.7201
4516,Camera,12.24,38.3,39.84,-49.89,53,164183.31,3.13
4517,Light,4.0,79.3,31.4,-67.04,45,344028.91,19.8454
4518,Light,13.55,51.29,57.46,-56.55,41,221703.65,3.7838
4519,Camera,10.2,60.8,37.86,-42.69,7,261906.84,5.9596
4520,Sensor,,5.0,49.64,-57.95,43,22295.69,0.3614
4521,Plug,10.81,78.3,49.45,-48.67,4,338788.94,7.2435
4522,Speaker,8.53,92.63,61.5,-66.07,48,400120.99,10.8534
4523,Camera,11.68,29.03,33.63,-50.32,6,125368.23,2.4844
4524,Plug,14.27,62.86,36.43,-56.44,59,274205.68,4.4061
4525,Light,16.59,73.84,24.03,-55.21,28,323681.85,4.4501
4526,Light,9.86,83.78,30.14,-47.91,18,362268.54,8.4966
4527,Speaker,12.94,49.28,46.48,-50.11,52,212054.83,3.8082
4528,Sensor,9.06,77.09,30.83,-41.03,59,333462.26,8.5058
4529,Camera,9.48,53.39,42.23,-64.15,17,233868.28,5.6291
4530,Camera,12.05,40.83,29.67,-42.44,19,175708.38,3.3884
4531,Speaker,12.74,93.56,41.49,-35.1,18,404953.25,7.3442
4532,Camera,9.05,39.38,32.83,-61.57,36,169666.38,4.3505
4533,Light,18.03,55.66,56.23,-56.5,36,243482.43,3.0879
4534,Light,9.48,15.14,34.35,-73.26,9,65782.64,1.5974
4535,Plug,10.82,16.78,37.3,-56.11,44,73296.99,1.5512
4536,Camera,18.61,,54.12,-57.67,3,129947.95,1.6127
4537,Speaker,3.95,58.36,27.48,-56.39,24,252122.16,14.7663
4538,Plug,13.26,58.03,44.3,-60.48,28,249630.84,4.377
4539,Sensor,10.31,60.35,22.6,-51.3,10,260453.51,5.8561
4540,Light,9.67,53.77,29.61,-58.55,5,230081.48,5.5597
4541,Plug,10.87,75.01,40.18,-59.48,45,324315.65,6.904
4542,Sensor,3.25,83.19,37.86,-50.45,47,359709.66,25.6229
4543,Camera,6.17,25.55,30.14,-76.15,39,113557.12,4.1397
4544,Plug,9.8,21.14,21.67,-64.5,47,89458.19,2.1572
4545,Speaker,12.36,51.08,28.58,-59.45,49,221015.58,4.1323
4546,Plug,9.91,41.36,37.09,-69.28,49,178790.79,4.1746
4547,Speaker,11.65,87.79,27.68,-59.2,58,378446.39,7.5368
4548,Sensor,7.18,56.59,42.46,-56.27,39,243255.96,7.8799
4549,Sensor,7.86,50.23,46.13,-67.33,45,214260.43,6.3913
4550,Camera,5.17,33.91,39.1,-54.41,32,148395.91,6.564
4551,Sensor,7.33,43.99,34.98,-72.51,24,190863.04,6.0026
4552,Plug,11.2,43.0,42.16,-53.37,55,184288.63,3.8385
4553,Light,17.66,43.59,44.62,-63.99,34,186406.15,2.4679
4554,Plug,11.99,39.12,34.3,-70.26,12,171899.93,3.2625
4555,Light,8.92,,41.52,-53.33,34,58596.07,1.5557
4556,Speaker,18.26,41.78,37.57,-35.42,54,180110.54,2.2878
4557,Light,15.85,69.41,32.05,-40.49,40,299871.23,4.3785
4558,Sensor,15.97,73.68,47.49,-57.91,3,317759.14,4.6129
4559,Camera,7.51,77.88,35.51,-52.31,52,337207.07,10.3682
4560,Light,14.47,103.29,33.18,-40.91,13,444085.85,7.1398
4561,Light,12.66,47.84,42.66,-41.6,36,207587.9,3.778
4562,Plug,18.94,45.86,39.41,-52.28,16,198652.86,2.422
4563,Plug,6.87,78.95,29.37,-80.03,56,340145.06,11.4897
4564,Speaker,10.9,63.11,44.31,-47.87,35,270394.42,5.7885
4565,Camera,12.64,36.31,41.24,-84.74,50,155669.32,2.8741
4566,Camera,17.36,108.63,41.96,-77.96,23,471236.15,6.2572
4567,Speaker,14.54,27.43,46.99,-25.0,20,120678.57,1.8869
4568,Camera,16.5,39.49,39.05,-65.4,58,169202.85,2.3937
4569,Speaker,8.7,68.26,27.96,-47.14,34,295303.2,7.8475
4570,Light,10.57,51.33,42.08,-52.56,46,220074.33,4.8551
4571,Camera,16.47,42.05,25.07,-64.64,26,182457.62,2.5534
4572,Light,12.29,,33.23,-68.63,6,332254.43,6.2769
4573,Speaker,9.15,81.69,48.55,-53.7,42,350867.81,8.9306
4574,Light,11.94,60.21,51.06,-67.42,23,259816.02,5.042
4575,Camera,8.51,39.46,32.14,-59.39,54,169248.69,4.636
4576,Camera,5.36,29.6,31.79,-62.25,52,127405.21,5.5178
4577,Camera,12.76,,41.48,-64.41,44,220380.14,4.0547
4578,Light,10.15,56.79,32.68,-55.88,54,247015.48,5.5932
4579,Plug,10.16,58.3,33.54,-66.51,23,253332.44,5.7371
4580,Plug,15.2,88.68,30.24,-55.64,54,382733.74,5.8339
4581,Light,10.59,67.73,39.07,-61.47,58,291574.21,6.3963
4582,Plug,9.79,109.76,36.06,-41.7,16,472795.08,11.2149
4583,Plug,15.79,98.6,34.75,-63.0,56,425932.33,6.2446
4584,Camera,14.08,60.71,33.95,-64.35,34,261769.13,4.3126
4585,Sensor,12.75,49.81,40.48,-63.81,9,212213.63,3.9057
4586,Sensor,10.32,51.04,29.85,-54.39,59,219549.82,4.9465
4587,Plug,12.62,86.94,43.46,-58.49,26,376245.39,6.8878
4588,Plug,14.03,52.98,20.12,-62.44,58,226712.44,3.7751
4589,Camera,9.19,52.46,34.46,-50.04,24,227678.54,5.7063
4590,Light,16.81,52.52,40.71,-67.65,44,228233.34,3.1243
4591,Light,6.13,5.0,38.08,-49.64,58,23674.78,0.8154
4592,Light,8.04,44.38,43.64,-52.01,28,192841.88,5.5177
4593,Camera,14.83,68.73,43.86,-56.83,20,299920.68,4.6359
4594,Speaker,6.92,91.01,51.77,-81.15,7,394568.95,13.1501
4595,Speaker,10.17,79.26,10.24,-57.94,60,341364.21,7.7917
4596,Plug,13.92,45.04,34.48,-39.14,1,196796.18,3.2362
4597,Light,17.22,61.93,38.73,-59.93,8,266498.35,3.5972
4598,Plug,16.54,41.42,24.24,-54.25,20,177801.8,2.5046
4599,Camera,11.27,77.08,40.99,-52.08,6,334032.17,6.84
4600,Speaker,9.61,14.01,32.83,-44.27,19,56665.82,1.4576
4601,Light,9.3,8.23,17.31,-36.81,13,35817.27,0.8849
4602,Light,3.19,54.77,30.8,-76.04,31,234161.64,17.1556
4603,Speaker,6.8,36.05,36.59,-57.08,17,157031.43,5.2992
4604,Plug,14.65,74.77,46.9,-48.29,13,319994.2,5.1049
4605,Camera,12.15,66.14,31.56,-77.46,56,285503.61,5.4413
4606,Light,,66.5,39.92,-74.77,6,288632.0,42.4749
4607,Sensor,11.31,64.96,46.76,-45.36,47,280273.07,5.743
4608,Light,7.06,97.12,29.99,-56.16,34,419594.04,13.7591
4609,Camera,9.67,5.0,25.87,-66.22,30,19681.88,0.5173
4610,Sensor,12.05,39.53,42.92,-54.74,32,169945.33,3.2809
4611,Plug,11.29,53.51,47.32,-58.71,2,233162.92,4.741
4612,Speaker,23.72,50.38,42.92,-38.57,21,220509.8,2.1242
4613,Plug,7.62,61.48,36.87,-37.85,41,264834.74,8.0659
4614,Sensor,8.1,43.34,37.28,-29.97,21,185999.37,5.3475
4615,Plug,15.02,34.57,41.32,-43.87,54,148083.44,2.3016
4616,Light,14.03,31.31,37.1,-59.05,11,132861.28,2.2306
4617,Plug,9.32,39.03,43.2,-51.28,16,168179.14,4.1893
4618,Light,7.46,34.82,36.62,-44.86,56,152478.64,4.6649
4619,Speaker,16.91,77.98,51.99,-52.07,41,334684.94,4.612
4620,Camera,17.32,48.7,45.27,-67.71,10,209921.18,2.8113
4621,Speaker,16.39,66.74,56.22,-57.86,24,285151.13,4.0728
4622,Light,13.82,62.15,41.35,-48.36,15,267821.84,4.4966
4623,Plug,18.89,71.36,33.29,-46.66,24,305467.73,3.7765
4624,Plug,3.19,72.1,47.17,-58.41,6,313388.77,22.6032
4625,Speaker,7.33,19.62,52.41,-59.31,49,82670.3,2.6755
4626,Light,6.89,87.22,32.99,-47.4,28,375460.18,12.6572
4627,Sensor,18.27,,38.61,-61.53,45,310295.89,3.9268
4628,Light,9.29,40.75,33.55,-52.43,53,177282.9,4.3862
4629,Plug,2.62,37.23,38.33,-58.88,38,161373.46,14.2365
4630,Plug,11.91,54.65,24.96,-40.88,2,235282.24,4.5881
4631,Light,,70.56,37.55,-48.86,17,304914.73,4.9384
4632,Camera,10.73,69.82,41.08,-57.59,52,302582.31,6.5081
4633,Speaker,9.29,,43.18,-58.75,2,268646.98,6.7192
4634,Speaker,17.09,68.77,40.72,-62.76,13,298256.94,4.0253
4635,Speaker,13.53,47.46,35.2,-67.81,9,203123.22,3.5091
4636,Sensor,15.05,89.83,53.77,-49.84,20,386234.08,5.9682
4637,Camera,8.44,61.46,43.6,-64.9,23,263033.04,7.2836
4638,Speaker,7.6,34.9,56.25,-79.66,37,151044.94,4.5917
4639,Plug,9.8,21.38,36.25,-64.68,6,95238.85,2.1817
4640,Plug,19.01,58.79,24.67,-48.76,59,253858.45,3.0925
4641,Camera,12.55,31.13,45.58,-63.71,52,134459.02,2.4811
