StudentID,Age,StudyHours,AttendanceRate,AssignmentsCompleted,OnlineActivity,SleepHours,SocialActivity,MidtermScore,FinalScore,GPA,GradePoints,PerformanceIndex,Major,City,Gender
7158,22,32.1,92.6,68.2,5.7,7.3,2.1,69.5,100.0,3.92,97.94,84.73,AI,TP.HCM,Female
7159,26,45.4,100.0,86.7,5.8,7.0,0.0,67.0,100.0,4.0,100.0,83.52,IT,Hà Nội,Male
7160,24,38.7,92.6,82.2,6.6,5.9,1.5,55.4,100.0,3.94,98.58,77.7,CS,Cần Thơ,Female
7161,24,20.8,79.1,75.4,7.9,8.2,4.2,39.0,60.7,2.44,61.09,49.85,DS,Cần Thơ,Female
7162,23,13.4,88.9,61.9,10.1,7.6,2.1,44.3,65.9,2.5,62.58,55.12,CS,Đà Nẵng,Female
7163,19,21.8,91.3,58.5,10.6,7.6,3.2,48.9,59.9,2.77,69.27,54.41,CS,Đà Nẵng,Female
7164,26,17.4,75.1,100.0,10.2,7.6,1.8,42.9,71.5,2.72,67.91,57.22,SE,Huế,Female
7165,23,28.6,82.2,59.7,7.7,8.3,0.4,66.2,100.0,3.99,99.76,83.08,SE,Hà Nội,Female
7166,25,15.6,96.0,100.0,5.1,6.8,3.6,45.6,86.2,3.56,88.95,65.91,AI,Hà Nội,Female
7167,18,24.4,,67.3,6.6,5.5,0.7,38.6,70.4,2.61,65.18,54.5,IT,TP.HCM,Male
7168,22,31.7,,91.9,7.6,6.8,2.1,63.9,93.4,3.74,93.47,78.64,AI,Huế,Male
7169,29,24.2,83.2,87.0,6.3,5.0,3.0,65.7,86.8,3.43,85.77,76.23,SE,Hà Nội,Female
7170,18,17.4,88.5,90.0,3.7,5.7,1.5,54.7,91.6,3.82,95.51,73.19,CS,Huế,Male
7171,27,34.4,71.4,91.0,4.8,8.9,4.9,56.5,93.1,3.73,93.25,74.77,SE,Đà Nẵng,Male
7172,28,10.0,83.7,55.8,8.2,5.7,5.5,46.3,77.8,3.0,74.89,62.07,CS,Đà Nẵng,Male
7173,25,22.4,96.5,69.9,5.4,5.6,1.3,50.2,93.2,3.79,94.73,71.74,AI,TP.HCM,Male
7174,25,24.7,85.7,59.5,6.1,7.8,1.3,49.1,88.1,3.75,93.71,68.58,AI,TP.HCM,Male
7175,18,25.1,94.4,82.8,5.8,8.0,1.8,56.5,83.6,3.28,82.07,70.04,AI,Cần Thơ,Female
7176,26,26.4,79.1,60.1,3.8,5.0,4.2,56.3,75.4,3.03,75.69,65.82,AI,Hà Nội,Male
7177,19,29.9,76.9,50.3,5.6,7.3,3.2,57.4,88.7,3.53,88.26,73.04,AI,Hà Nội,Female
7178,29,24.7,93.5,76.4,4.9,6.3,3.6,70.1,93.0,3.8,94.95,81.53,CS,Cần Thơ,Female
7179,26,22.1,88.7,46.9,4.3,7.4,4.5,55.2,72.3,2.74,68.49,63.73,CE,Hà Nội,Female
7180,18,21.7,73.1,83.9,,6.6,1.1,59.5,88.0,3.89,97.29,73.72,CE,Hà Nội,Female
7181,29,20.1,77.0,61.1,5.7,5.4,3.3,68.4,83.1,3.6,89.89,75.71,CS,TP.HCM,Male
7182,27,31.3,100.0,67.4,,6.4,2.6,59.9,100.0,3.93,98.3,79.96,AI,Huế,Female
7183,26,19.8,75.8,45.8,8.8,7.8,3.1,52.3,88.1,3.95,98.7,70.24,AI,Đà Nẵng,Male
7184,21,31.8,94.3,100.0,,9.3,4.2,69.1,93.4,3.25,81.27,81.27,CS,Đà Nẵng,Female
7185,26,25.2,80.2,58.1,10.0,7.5,2.3,56.8,67.1,2.86,71.45,61.96,CS,Đà Nẵng,Male
7186,24,20.8,85.0,74.5,6.7,6.5,1.5,51.3,73.8,3.69,92.27,62.54,AI,Hà Nội,Male
7187,28,29.9,87.9,53.1,3.2,5.6,0.9,78.2,100.0,3.95,98.77,89.11,CE,Cần Thơ,Male
7188,23,,64.0,67.5,5.0,6.8,5.1,58.0,72.0,3.06,76.45,64.99,IT,Cần Thơ,Female
7189,22,30.1,70.4,100.0,1.3,6.5,2.4,42.4,78.9,3.34,83.38,60.65,DS,Đà Nẵng,Female
7190,28,26.7,85.9,84.5,1.9,7.4,0.4,68.1,88.1,3.48,87.0,78.09,IT,TP.HCM,Male
7191,26,20.2,77.8,69.1,10.3,6.9,4.6,63.8,79.7,3.3,82.52,71.76,CE,Cần Thơ,Female
7192,19,29.2,95.0,79.5,4.3,7.6,0.0,70.1,94.1,4.0,100.0,82.13,IT,TP.HCM,Male
7193,30,29.4,68.9,71.6,7.3,6.6,0.2,63.0,84.2,3.2,79.92,73.6,CE,Hà Nội,Male
7194,28,34.3,90.7,78.6,5.7,9.1,2.0,75.9,100.0,4.0,100.0,87.96,SE,Hà Nội,Female
7195,29,32.7,,91.2,6.0,7.7,1.7,66.9,100.0,4.0,100.0,83.43,DS,Huế,Female
7196,19,28.9,81.5,75.0,6.9,6.2,3.0,63.3,83.9,3.22,80.59,73.6,AI,Hà Nội,Male
7197,28,16.0,74.4,83.3,0.8,8.2,0.0,49.1,65.3,2.64,65.9,57.2,AI,Hà Nội,Male
7198,29,44.6,100.0,83.5,9.3,5.6,3.0,65.4,100.0,4.0,100.0,82.7,IT,TP.HCM,Male
7199,26,13.8,71.6,75.1,5.8,6.0,4.4,35.8,72.3,2.76,68.96,54.06,CE,Cần Thơ,Male
7200,29,32.6,83.8,69.0,,6.0,1.0,67.8,100.0,4.0,100.0,83.9,SE,Cần Thơ,Female
7201,20,28.5,67.7,72.1,7.2,8.6,1.9,62.2,83.8,3.42,85.38,73.0,IT,Đà Nẵng,Female
7202,25,15.6,100.0,90.5,,6.8,1.3,51.4,73.3,2.8,69.96,62.35,CS,TP.HCM,Female
7203,28,24.0,89.0,91.7,6.5,6.2,3.0,49.9,94.7,3.57,89.18,72.31,IT,TP.HCM,Male
7204,26,24.4,86.4,62.9,5.6,7.2,0.9,47.8,81.9,3.23,80.71,64.82,IT,Huế,Female
7205,25,35.4,99.7,76.1,,7.7,0.7,63.8,100.0,3.95,98.63,81.91,CE,Hà Nội,Female
7206,21,19.3,86.5,68.7,5.5,8.9,2.3,57.7,62.3,2.58,64.46,59.99,CS,Cần Thơ,Female
7207,29,22.9,87.2,92.0,3.4,5.2,3.0,72.0,95.6,3.6,89.88,83.84,CS,Đà Nẵng,Male
7208,18,6.3,86.3,72.9,6.9,8.5,2.7,42.5,59.0,2.24,55.96,50.73,IT,Huế,Male
7209,21,38.9,90.6,100.0,5.3,4.5,1.8,69.9,100.0,4.0,100.0,84.96,SE,Huế,Male
7210,26,16.4,80.1,83.3,,8.1,3.5,57.8,75.0,2.7,67.45,66.39,CS,Hà Nội,Female
7211,19,27.6,82.9,97.7,6.5,8.4,2.8,57.7,95.0,3.68,92.12,76.31,DS,Cần Thơ,Female
7212,20,24.2,93.1,64.8,4.7,8.5,0.7,59.9,70.4,2.58,64.49,65.14,CS,Đà Nẵng,Female
7213,27,24.2,87.8,80.2,6.9,7.7,0.0,62.5,78.4,3.19,79.63,70.44,AI,TP.HCM,Male
7214,25,31.5,83.9,89.2,3.9,5.7,3.3,69.5,100.0,4.0,100.0,84.73,CE,Hà Nội,Female
7215,23,38.4,71.0,64.5,3.0,7.9,2.1,64.8,89.0,4.0,100.0,76.91,CS,Đà Nẵng,Female
7216,25,27.0,100.0,80.3,9.0,5.7,0.8,56.7,86.0,3.64,91.03,71.33,CS,Hà Nội,Female
7217,24,30.2,78.4,95.8,8.1,5.9,4.9,61.0,99.7,3.75,93.75,80.33,DS,TP.HCM,Male
7218,30,27.6,94.9,75.1,6.0,6.5,4.9,47.2,86.7,3.58,89.59,66.95,SE,TP.HCM,Male
7219,30,33.1,86.8,67.2,7.1,6.6,4.4,65.1,97.7,3.89,97.23,81.37,CE,Đà Nẵng,Male
7220,22,21.3,72.1,100.0,8.0,7.3,2.8,58.3,90.2,3.52,87.99,74.26,IT,Hà Nội,Male
7221,26,33.6,,62.4,6.0,6.2,0.0,77.6,100.0,4.0,100.0,88.78,DS,TP.HCM,Male
7222,21,33.9,87.5,82.3,3.0,7.4,4.3,70.5,96.2,4.0,100.0,83.32,DS,Huế,Female
7223,23,33.7,98.4,69.4,6.7,5.4,1.1,45.8,100.0,4.0,100.0,72.88,DS,TP.HCM,Female
7224,19,19.7,83.2,65.9,8.5,7.0,1.7,62.7,82.5,3.03,75.76,72.6,SE,Đà Nẵng,Male
7225,19,23.7,92.0,91.1,7.5,6.7,3.8,67.5,97.7,3.92,97.94,82.63,IT,Cần Thơ,Male
7226,19,26.9,67.4,76.9,6.1,8.2,5.5,48.4,72.4,2.7,67.38,60.37,CS,TP.HCM,Female
7227,27,14.0,80.0,86.1,7.4,8.3,4.8,44.5,67.4,2.73,68.2,55.96,AI,Huế,Male
7228,24,37.8,72.3,46.2,5.4,6.8,2.8,75.0,100.0,3.91,97.8,87.48,CE,Cần Thơ,Male
7229,30,24.9,81.3,87.5,8.6,4.6,3.6,56.3,80.1,3.37,84.17,68.17,DS,Cần Thơ,Female
7230,19,27.3,89.7,69.2,9.4,5.2,0.8,54.5,78.2,3.07,76.84,66.36,IT,Đà Nẵng,Female
7231,29,,,51.8,2.8,8.3,0.1,46.5,71.3,2.71,67.82,58.91,SE,Huế,Male
7232,30,,93.6,100.0,8.8,6.8,4.1,69.6,76.2,3.06,76.51,72.9,SE,TP.HCM,Male
7233,19,,76.4,89.0,11.6,9.1,3.0,57.5,87.2,3.49,87.14,72.37,IT,TP.HCM,Female
7234,26,26.8,93.9,83.4,7.3,8.1,0.3,57.1,94.8,3.76,94.05,75.95,DS,Huế,Male
7235,24,30.4,98.1,98.7,8.5,7.3,2.4,73.2,100.0,3.91,97.77,86.61,AI,TP.HCM,Male
7236,28,26.3,95.1,83.7,4.4,7.2,3.4,58.3,88.3,3.04,76.0,73.31,CE,Hà Nội,Male
7237,20,27.8,81.6,68.0,,5.6,3.9,67.1,83.6,3.73,93.3,75.37,CE,Đà Nẵng,Male
7238,20,22.3,63.7,77.4,5.5,6.2,3.4,55.6,76.7,2.8,69.95,66.16,SE,Đà Nẵng,Female
7239,24,29.0,90.8,69.8,5.0,7.5,2.0,57.8,100.0,4.0,100.0,78.91,CS,TP.HCM,Female
7240,22,36.9,83.7,72.5,2.7,6.6,1.2,68.9,96.0,3.92,97.9,82.48,SE,Đà Nẵng,Female
7241,27,30.6,75.2,61.1,5.6,7.6,2.7,63.3,94.4,4.0,100.0,78.86,AI,Đà Nẵng,Male
7242,23,31.5,,65.4,8.1,8.2,3.7,66.5,90.3,4.0,100.0,78.43,IT,Huế,Male
7243,30,27.4,99.3,93.4,2.8,6.8,3.9,72.6,97.7,3.99,99.78,85.18,IT,Hà Nội,Male
7244,29,13.0,73.6,85.0,6.4,6.5,4.9,62.4,68.6,2.54,63.48,65.48,DS,Huế,Female
7245,25,,89.7,72.5,6.4,5.9,2.6,54.0,79.7,2.99,74.68,66.83,SE,Huế,Female
7246,26,28.6,87.2,64.6,5.2,8.0,0.8,45.2,84.3,3.25,81.15,64.75,CS,Huế,Male
7247,18,24.9,81.4,73.9,7.2,7.9,4.1,62.5,81.6,3.26,81.41,72.02,DS,TP.HCM,Male
7248,20,28.5,,54.7,7.0,9.6,2.6,58.2,78.7,3.05,76.34,68.41,IT,TP.HCM,Female
7249,28,38.4,100.0,81.9,5.1,7.2,0.6,56.1,100.0,3.81,95.15,78.06,AI,Huế,Female
7250,24,30.8,82.0,94.2,8.7,6.9,3.4,65.6,98.6,3.96,99.04,82.09,AI,Huế,Female
7251,23,35.1,82.6,100.0,7.4,7.6,4.6,67.0,99.3,3.8,95.05,83.12,CS,Hà Nội,Female
7252,24,25.8,91.2,63.5,9.9,6.7,3.1,52.0,85.0,3.68,91.89,68.47,DS,Cần Thơ,Male
7253,25,18.5,94.2,93.6,5.8,5.9,4.6,44.1,86.8,3.31,82.64,65.47,CS,Huế,Female
7254,23,24.5,83.7,69.4,5.2,7.1,1.8,66.4,100.0,3.86,96.58,83.21,CS,Hà Nội,Female
7255,20,18.6,81.9,63.1,5.5,7.5,1.4,55.0,85.2,3.43,85.72,70.08,SE,TP.HCM,Male
7256,19,,62.8,63.1,8.9,7.6,3.8,56.6,94.2,3.51,87.71,75.42,AI,Hà Nội,Female
7257,29,31.3,77.2,82.1,5.6,7.5,2.0,65.0,93.8,3.68,91.97,79.43,SE,Hà Nội,Female
7258,24,29.2,73.6,66.0,5.8,8.3,4.3,54.8,76.3,2.75,68.83,65.55,CS,Cần Thơ,Male
7259,29,34.9,91.8,70.9,10.9,7.6,2.8,69.0,87.5,3.49,87.17,78.25,SE,Cần Thơ,Female
7260,29,8.8,82.6,73.4,2.6,7.3,4.3,46.4,72.7,2.74,68.57,59.54,CE,Huế,Male
7261,29,29.7,82.2,68.9,6.9,5.5,3.4,40.4,83.4,3.24,80.88,61.86,CE,Cần Thơ,Male
7262,28,14.5,84.9,67.8,5.8,7.3,1.1,49.4,98.0,3.95,98.7,73.72,CS,Đà Nẵng,Female
7263,18,,76.3,43.6,5.4,6.8,0.0,53.9,77.2,3.01,75.21,65.56,CS,TP.HCM,Male
7264,20,22.5,100.0,81.3,3.6,5.7,3.7,51.3,87.6,3.65,91.27,69.46,CE,Đà Nẵng,Male
7265,29,30.3,98.0,81.0,4.3,7.6,3.3,52.9,100.0,3.8,95.05,76.47,DS,TP.HCM,Female
7266,28,26.8,100.0,68.0,5.0,7.6,1.0,58.5,87.4,3.4,85.03,72.94,DS,Cần Thơ,Male
7267,21,35.8,91.8,85.4,7.2,7.5,3.7,63.0,98.8,3.89,97.18,80.88,CS,TP.HCM,Male
7268,30,20.2,84.7,100.0,8.1,7.7,4.6,57.7,77.8,3.27,81.82,67.75,CE,Huế,Female
7269,18,30.7,100.0,80.4,1.6,7.1,1.4,61.9,94.8,4.0,100.0,78.37,AI,Hà Nội,Male
7270,22,26.3,78.2,100.0,3.0,6.7,0.0,57.1,88.4,3.34,83.56,72.77,AI,TP.HCM,Female
7271,27,11.9,76.3,100.0,7.4,9.1,4.0,47.8,64.4,2.49,62.36,56.11,SE,Cần Thơ,Male
7272,20,17.7,79.0,100.0,7.6,7.2,4.4,46.6,54.1,1.78,44.47,50.37,CE,Đà Nẵng,Female
7273,19,23.8,90.2,62.2,2.3,3.9,1.4,48.9,83.3,3.33,83.27,66.09,IT,Đà Nẵng,Female
7274,20,33.9,77.4,62.3,8.2,4.1,3.7,78.6,100.0,4.0,100.0,89.32,AI,Cần Thơ,Male
7275,25,28.7,83.4,73.3,6.0,8.4,3.0,58.5,88.8,3.83,95.86,73.62,SE,Cần Thơ,Male
7276,23,15.7,69.0,81.9,7.9,4.8,2.3,45.5,78.6,3.11,77.73,62.06,DS,TP.HCM,Male
7277,30,23.9,89.8,100.0,3.9,6.3,3.4,67.0,91.8,3.65,91.17,79.38,CS,Huế,Female
7278,24,41.1,69.8,89.4,2.5,5.5,1.7,80.5,100.0,3.91,97.77,90.24,IT,TP.HCM,Male
7279,29,25.9,75.7,62.0,5.2,6.6,0.8,66.6,94.8,3.9,97.49,80.73,DS,Hà Nội,Female
7280,23,22.4,97.2,70.8,5.3,7.5,3.1,53.4,100.0,4.0,100.0,76.72,CS,Cần Thơ,Male
7281,23,28.9,96.8,79.4,5.2,6.2,2.9,63.8,94.4,3.86,96.53,79.1,IT,Cần Thơ,Male
7282,29,31.1,88.7,57.7,5.0,6.0,0.0,66.0,100.0,4.0,100.0,83.01,AI,Huế,Male
7283,20,21.4,87.8,80.2,10.2,7.9,0.7,71.0,100.0,3.7,92.56,85.48,DS,TP.HCM,Male
7284,29,29.0,79.7,62.2,1.8,10.0,1.5,61.9,88.3,2.98,74.6,75.08,CE,TP.HCM,Female
7285,30,22.4,77.3,55.2,3.9,7.6,3.3,56.9,70.2,2.95,73.72,63.51,CS,Hà Nội,Female
7286,25,30.8,81.4,65.8,5.0,5.9,0.2,52.7,92.8,3.7,92.52,72.71,DS,Hà Nội,Female
7287,29,26.4,69.9,86.2,6.1,8.0,2.0,45.8,88.5,3.42,85.59,67.15,IT,TP.HCM,Male
7288,24,28.9,87.5,86.1,7.8,9.1,5.4,69.9,92.1,3.89,97.13,81.0,DS,Hà Nội,Male
7289,24,18.9,85.5,81.4,8.2,8.3,2.6,54.6,86.3,3.49,87.15,70.45,IT,Đà Nẵng,Male
7290,23,18.4,75.7,94.9,8.7,5.1,2.7,53.5,66.7,2.59,64.67,60.11,CE,Huế,Female
7291,22,32.6,100.0,93.3,7.2,7.6,2.4,72.5,100.0,4.0,100.0,86.24,DS,Đà Nẵng,Female
7292,27,24.4,91.1,83.1,,6.4,4.0,63.3,87.5,3.65,91.28,75.42,CE,TP.HCM,Female
7293,25,27.3,91.9,81.0,1.8,7.1,2.6,64.7,91.6,3.79,94.82,78.11,IT,Huế,Female
7294,22,22.5,80.1,81.9,8.9,6.6,2.2,58.7,74.8,2.74,68.43,66.75,DS,Huế,Female
7295,26,32.2,85.0,77.8,8.7,7.9,2.7,62.9,92.6,3.54,88.46,77.75,DS,Huế,Female
7296,26,20.1,91.3,47.4,7.6,6.6,4.5,55.4,64.6,2.64,66.06,59.98,DS,Cần Thơ,Female
7297,18,,86.5,97.0,3.9,8.7,3.1,62.8,92.0,3.77,94.35,77.39,IT,TP.HCM,Male
7298,23,31.3,100.0,86.0,5.2,7.0,2.6,56.4,96.5,4.0,100.0,76.46,IT,Đà Nẵng,Male
7299,24,34.4,83.0,61.8,5.0,6.7,4.3,55.4,100.0,3.88,97.12,77.68,IT,Huế,Female
7300,20,20.8,80.0,100.0,3.4,7.7,1.7,53.2,76.9,3.08,76.92,65.07,CS,TP.HCM,Female
7301,24,40.7,91.3,71.2,6.6,7.4,0.0,70.3,95.9,4.0,100.0,83.11,DS,TP.HCM,Male
7302,28,27.5,72.4,78.4,11.4,7.7,3.2,61.9,88.3,3.51,87.63,75.12,IT,Huế,Female
7303,28,16.7,94.2,95.4,,6.8,3.2,50.0,70.3,2.85,71.16,60.15,CE,Cần Thơ,Male
7304,24,28.0,72.0,83.3,9.2,8.6,1.6,50.9,90.8,3.62,90.58,70.86,AI,Hà Nội,Male
7305,30,,91.4,100.0,3.8,8.2,2.1,59.7,83.1,3.44,85.94,71.38,AI,Cần Thơ,Male
7306,28,28.5,78.5,74.7,2.2,7.0,4.4,68.2,100.0,4.0,100.0,84.12,CS,Hà Nội,Male
7307,19,24.7,89.8,100.0,8.5,8.0,3.2,59.7,79.8,2.87,71.79,69.76,DS,Hà Nội,Male
7308,24,25.6,94.1,68.3,5.5,6.7,4.7,47.4,85.9,3.56,89.12,66.65,DS,Huế,Female
7309,18,17.7,86.5,99.8,9.2,7.7,2.9,53.3,80.7,3.56,89.07,67.01,SE,TP.HCM,Male
7310,22,32.9,73.0,46.0,9.7,8.0,2.3,46.2,83.3,3.05,76.32,64.7,AI,TP.HCM,Female
7311,26,15.8,,63.5,5.3,7.3,3.6,47.9,57.6,2.37,59.27,52.74,CE,Hà Nội,Male
7312,24,16.1,77.7,84.5,9.4,6.0,3.1,33.7,62.0,2.6,64.9,47.85,CE,Hà Nội,Male
7313,24,27.9,66.0,74.0,3.8,5.6,3.2,52.6,66.1,2.38,59.5,59.37,AI,Đà Nẵng,Male
7314,28,37.8,96.3,78.9,3.8,7.4,2.2,71.6,100.0,3.85,96.19,85.82,CE,Hà Nội,Male
7315,30,22.2,86.1,80.6,,6.1,1.6,52.4,79.3,3.03,75.87,65.84,DS,TP.HCM,Male
7316,29,30.6,73.6,62.1,2.1,8.3,1.7,67.6,100.0,4.0,100.0,83.81,IT,Huế,Female
7317,19,33.6,99.6,63.3,6.0,5.2,3.3,66.8,100.0,3.73,93.18,83.38,SE,Huế,Male
7318,25,31.5,78.0,83.5,9.1,8.6,3.5,51.9,84.6,3.24,81.12,68.23,IT,Hà Nội,Female
7319,20,22.5,87.5,70.0,,7.1,0.0,61.8,82.0,3.35,83.81,71.88,IT,Đà Nẵng,Female
7320,25,16.3,76.7,100.0,4.9,6.0,1.4,53.9,67.6,2.88,71.96,60.77,DS,TP.HCM,Male
7321,20,7.3,64.8,77.1,8.5,6.5,0.1,49.8,64.8,2.6,64.91,57.27,CS,TP.HCM,Female
7322,27,22.9,71.4,90.8,3.2,6.8,1.8,58.2,67.5,2.49,62.21,62.84,CE,TP.HCM,Male
7323,24,34.4,80.5,86.6,4.3,7.6,1.6,66.4,91.3,3.6,89.97,78.88,DS,Đà Nẵng,Female
7324,19,,94.0,71.0,6.6,5.5,2.7,43.7,60.5,2.46,61.55,52.09,IT,Đà Nẵng,Male
7325,21,30.6,88.5,50.3,6.9,5.8,2.8,67.3,100.0,4.0,100.0,83.66,CE,Hà Nội,Male
7326,28,17.4,86.4,97.8,3.4,6.6,5.7,49.9,85.4,3.5,87.55,67.67,DS,Đà Nẵng,Male
7327,23,25.8,64.9,65.3,10.7,7.0,3.1,60.2,85.6,3.84,96.07,72.91,DS,Huế,Female
7328,28,,97.7,73.9,1.3,7.9,3.5,79.4,100.0,4.0,100.0,89.69,CE,TP.HCM,Female
7329,26,19.7,87.2,77.7,6.1,7.3,0.4,61.9,78.3,3.38,84.4,70.13,CS,TP.HCM,Male
7330,22,26.4,83.8,79.2,6.5,6.5,2.0,59.5,91.2,3.52,87.98,75.36,SE,TP.HCM,Male
7331,30,21.7,96.3,94.4,1.6,7.3,0.9,56.3,79.0,3.31,82.78,67.62,CE,Đà Nẵng,Female
7332,26,30.6,97.5,80.1,9.3,7.2,3.4,59.5,91.1,3.68,92.01,75.29,SE,Cần Thơ,Male
7333,22,26.9,96.5,78.1,4.1,6.7,2.6,42.2,84.3,3.86,96.59,63.29,IT,Đà Nẵng,Female
7334,27,25.5,82.5,95.3,6.2,7.1,2.0,56.8,85.2,3.34,83.49,71.02,SE,Hà Nội,Male
7335,25,37.5,,89.0,6.8,4.4,3.9,60.5,100.0,4.0,100.0,80.25,IT,Đà Nẵng,Male
7336,30,30.3,94.9,69.0,2.4,8.1,2.1,64.4,100.0,4.0,100.0,82.19,AI,Huế,Male
7337,30,19.5,71.3,62.8,3.3,7.7,4.5,46.4,71.0,2.72,68.11,58.71,CS,Huế,Female
7338,18,24.3,100.0,67.6,9.9,8.8,4.5,59.9,100.0,4.0,100.0,79.95,CE,TP.HCM,Male
7339,24,24.4,85.3,79.3,5.8,6.0,1.5,65.4,100.0,3.71,92.84,82.72,SE,Huế,Male
7340,21,25.6,74.4,61.3,0.0,7.7,4.2,56.6,82.1,3.64,91.12,69.31,CE,Cần Thơ,Female
7341,22,45.2,72.7,81.4,,4.7,2.7,61.7,100.0,3.57,89.26,80.83,IT,Hà Nội,Female
7342,23,28.0,72.2,78.1,5.9,4.9,1.9,50.6,72.2,2.56,64.12,61.38,CS,Hà Nội,Male
7343,22,8.7,86.4,41.9,6.5,6.7,3.1,49.7,65.8,2.6,65.0,57.72,IT,TP.HCM,Male
7344,29,,84.9,58.9,1.0,6.3,0.1,58.9,76.3,2.86,71.59,67.59,CS,TP.HCM,Male
7345,18,9.5,72.6,36.7,5.9,8.3,1.7,36.5,41.3,1.45,36.31,38.9,DS,Hà Nội,Male
7346,29,,81.4,74.8,3.9,8.4,3.1,53.8,87.5,3.43,85.81,70.64,CE,TP.HCM,Female
7347,26,9.1,71.3,96.1,6.6,8.5,2.1,49.3,61.4,2.65,66.15,55.34,AI,Đà Nẵng,Female
7348,19,18.0,90.9,51.6,7.3,7.7,4.1,65.1,74.9,3.2,79.92,70.0,CE,Cần Thơ,Male
7349,26,12.8,84.5,60.2,7.0,7.8,1.9,48.6,53.7,2.24,56.0,51.16,CE,Đà Nẵng,Female
7350,27,28.1,81.2,77.5,9.5,5.5,2.7,56.7,82.3,3.39,84.76,69.51,AI,Huế,Female
7351,19,25.0,72.1,64.0,11.5,8.7,2.3,51.8,73.8,2.96,73.97,62.78,SE,Huế,Male
7352,26,27.4,82.0,64.0,3.2,8.5,0.2,58.9,87.4,3.7,92.58,73.17,CS,Đà Nẵng,Female
7353,23,24.2,80.9,88.1,5.0,5.3,3.1,65.7,72.2,2.91,72.85,68.95,CS,Huế,Female
7354,28,13.8,88.2,72.6,7.9,7.6,3.0,49.7,74.1,2.81,70.18,61.9,CE,Cần Thơ,Female
7355,26,,86.7,57.7,5.7,6.3,0.0,63.6,98.6,3.89,97.22,81.08,IT,TP.HCM,Male
7356,30,,92.9,48.7,0.0,9.2,0.0,58.6,95.3,3.86,96.5,76.93,DS,Hà Nội,Female
7357,23,28.3,80.2,100.0,5.5,5.8,1.8,70.2,79.1,3.34,83.4,74.65,SE,Đà Nẵng,Male
7358,23,21.6,66.4,96.9,9.1,7.1,4.3,61.2,85.0,3.46,86.6,73.07,IT,Huế,Male
7359,30,13.6,94.9,73.2,2.5,7.2,6.6,47.2,69.1,2.52,62.98,58.16,IT,Huế,Male
7360,28,17.7,75.6,81.3,6.6,6.9,0.0,48.9,76.9,3.24,81.09,62.86,DS,Đà Nẵng,Male
7361,19,28.6,73.9,72.7,1.2,9.6,4.9,66.4,89.6,3.51,87.79,78.02,SE,Huế,Female
7362,25,33.6,84.6,87.7,8.2,9.0,4.2,85.0,100.0,4.0,100.0,92.48,DS,Đà Nẵng,Male
7363,20,27.1,88.0,67.2,6.6,5.0,1.6,45.9,92.3,3.38,84.47,69.11,DS,Huế,Male
7364,24,31.4,79.7,71.9,4.6,7.6,5.3,56.7,96.2,3.97,99.13,76.46,IT,Hà Nội,Male
7365,22,30.7,79.6,86.8,5.0,7.0,3.2,57.0,92.5,3.89,97.37,74.75,DS,TP.HCM,Female
7366,20,29.1,,100.0,2.3,8.0,2.2,66.8,96.0,3.74,93.41,81.36,IT,Cần Thơ,Male
7367,18,19.7,99.2,91.1,8.5,7.3,0.0,57.3,80.9,3.32,82.93,69.12,IT,Huế,Female
7368,25,,85.0,98.5,4.0,6.0,2.7,53.7,89.6,3.63,90.64,71.67,DS,Hà Nội,Female
7369,20,18.2,75.3,75.3,7.3,5.8,2.6,39.3,80.0,3.06,76.49,59.68,AI,Đà Nẵng,Male
7370,19,25.1,75.4,70.7,3.6,6.5,5.9,62.8,91.8,3.86,96.58,77.28,CS,Huế,Male
7371,18,27.6,82.5,50.9,11.5,6.9,1.1,56.6,72.5,2.86,71.44,64.55,CE,Cần Thơ,Male
7372,21,38.4,,81.1,9.9,7.2,1.2,58.2,100.0,3.92,98.05,79.12,DS,Cần Thơ,Male
7373,30,14.5,89.8,85.7,11.2,6.3,1.7,44.3,74.4,3.1,77.38,59.31,CS,Huế,Female
7374,25,28.9,86.2,75.5,11.5,9.0,6.5,56.4,97.3,3.93,98.3,76.83,IT,Đà Nẵng,Male
7375,30,36.8,76.6,68.3,,7.6,0.8,61.9,100.0,4.0,100.0,80.94,CS,Huế,Male
7376,20,31.1,80.8,98.7,3.8,8.0,4.5,52.6,92.1,3.71,92.85,72.32,AI,Đà Nẵng,Female
7377,18,31.7,,89.5,11.1,6.8,0.2,54.9,84.5,3.46,86.6,69.69,AI,Đà Nẵng,Male
7378,21,29.7,73.5,99.7,5.6,5.8,3.1,76.1,93.3,3.72,92.98,84.7,CS,Huế,Male
7379,26,35.4,80.3,65.7,8.1,8.1,2.6,66.1,92.3,3.56,89.0,79.19,IT,Đà Nẵng,Male
7380,30,16.3,91.0,69.4,4.4,5.8,1.5,47.8,64.6,2.44,61.0,56.18,CE,TP.HCM,Male
7381,18,13.9,93.8,98.0,4.5,4.6,3.6,52.3,84.5,3.25,81.13,68.4,CE,Đà Nẵng,Female
7382,29,24.9,83.1,79.3,8.1,7.7,1.3,57.4,81.2,3.15,78.65,69.3,SE,Hà Nội,Female
7383,28,7.7,80.9,71.5,1.1,6.1,0.1,36.1,73.1,3.54,88.46,54.6,CE,Đà Nẵng,Male
